Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Total_EMI_per_month,Credit_History_Age_Months,Credit_Score_Encoded,Credit_Mix_Encoded,Total_Num_Accounts,Debt_Per_Account,Debt_to_Income_Ratio,Delayed_Payments_Per_Account
114450.72,7,3,5,0,30,19,1.61,2.0,850.96,0.0,340,1.0,1.0,10,85.096,0.00743516510861618,1.9
114450.72,7,3,5,0,27,19,1.61,2.0,850.96,0.0,0,1.0,1.0,10,85.096,0.00743516510861618,1.9
114450.72,7,3,5,0,27,19,1.61,2.0,850.96,0.0,344,2.0,1.0,10,85.096,0.00743516510861618,1.9
114450.72,7,3,5,0,22,19,1.61,2.0,850.96,0.0,345,2.0,1.0,10,85.096,0.00743516510861618,1.9
26625.58,6,6,9,6,12,8,18.59,4.0,1317.79,122.6345201446478,125,1.0,1.0,12,109.81583333333333,0.049493381928205876,0.6666666666666666
26625.58,6,6,9,6,12,8,0.0,4.0,1317.79,122.6345201446478,127,1.0,1.0,12,109.81583333333333,0.049493381928205876,0.6666666666666666
26625.58,6,6,9,6,12,8,18.59,4.0,1317.79,122.6345201446478,130,1.0,1.0,12,109.81583333333333,0.049493381928205876,0.6666666666666666
26625.58,6,6,9,6,7,8,18.59,4.0,1317.79,122.6345201446478,131,2.0,1.0,12,109.81583333333333,0.049493381928205876,0.6666666666666666
26625.58,6,6,9,6,12,10,18.59,4.0,1317.79,122.6345201446478,132,2.0,1.0,12,109.81583333333333,0.049493381928205876,0.8333333333333334
21818.285,2,2,12,2,1,6,7.53,0.0,818.31,30.133133223380646,295,2.0,2.0,4,204.5775,0.03750569762930496,1.5
21818.285,2,2,12,2,1,6,9.53,0.0,818.31,30.133133223380646,296,2.0,2.0,4,204.5775,0.03750569762930496,1.5
21818.285,2,2,12,2,3,6,7.53,0.0,818.31,30.133133223380646,298,1.0,2.0,4,204.5775,0.03750569762930496,1.5
21818.285,2,2,12,2,1,6,7.53,3.0,818.31,30.133133223380646,300,1.0,2.0,4,204.5775,0.03750569762930496,1.5
21818.285,2,2,12,2,1,6,7.53,3.0,818.31,30.133133223380646,302,1.0,2.0,4,204.5775,0.03750569762930496,1.5
56795.28,6,7,8,4,21,11,14.31,7.0,1344.35,147.89604302197168,268,1.0,1.0,13,103.41153846153846,0.02367010075485146,0.8461538461538461
56795.28,6,7,8,4,19,8,14.31,7.0,1344.35,147.89604302197168,269,1.0,1.0,13,103.41153846153846,0.02367010075485146,0.6153846153846154
56795.28,6,7,8,4,21,11,14.31,7.0,1344.35,147.89604302197168,270,1.0,1.0,13,103.41153846153846,0.02367010075485146,0.8461538461538461
56795.28,6,7,8,4,21,5,14.31,7.0,1344.35,147.89604302197168,271,2.0,1.0,13,103.41153846153846,0.02367010075485146,0.38461538461538464
29648.76,0,2,10,0,6,0,4.85,3.0,1104.99,0.0,249,2.0,2.0,2,552.495,0.03726934954446662,0.0
29648.76,0,2,10,0,6,3,4.85,3.0,1104.99,0.0,250,2.0,2.0,2,552.495,0.03726934954446662,1.5
29648.76,0,2,10,0,8,5,4.85,3.0,1104.99,0.0,252,2.0,2.0,2,552.495,0.03726934954446662,2.5
29648.76,0,2,10,0,6,5,0.8499999999999996,3.0,1104.99,0.0,253,1.0,2.0,2,552.495,0.03726934954446662,2.5
29648.76,0,2,10,0,7,4,4.85,8.0,1104.99,0.0,0,2.0,2.0,2,552.495,0.03726934954446662,2.0
102447.38999999998,5,4,4,0,10,11,3.5399999999999987,5.0,190.48,0.0,395,1.0,2.0,9,21.16444444444444,0.0018592957809857335,1.2222222222222223
102447.38999999998,5,4,4,0,7,0,8.54,5.0,190.48,0.0,396,1.0,2.0,9,21.16444444444444,0.0018592957809857335,0.0
102447.38999999998,5,4,4,0,7,6,8.54,5.0,190.48,0.0,397,1.0,2.0,9,21.16444444444444,0.0018592957809857335,0.6666666666666666
102447.38999999998,5,4,4,0,7,9,8.54,5.0,190.48,0.0,398,1.0,2.0,9,21.16444444444444,0.0018592957809857335,1.0
16626.25,0,2,5,0,13,7,6.39,0.0,1113.26,0.0,274,2.0,2.0,2,556.63,0.06695797308473048,3.5
29728.31,3,4,6,2,15,0,7.81,3.0,917.0,34.49644519827092,381,2.0,2.0,7,131.0,0.03084601849213763,0.0
29728.31,3,4,6,2,15,1,1.81,7.0,917.0,34.49644519827092,382,2.0,2.0,7,131.0,0.03084601849213763,0.14285714285714285
29728.31,3,4,6,2,15,1,1.81,7.0,917.0,34.49644519827092,385,2.0,2.0,7,131.0,0.03084601849213763,0.14285714285714285
29728.31,3,4,6,2,15,2,4.8100000000000005,7.0,917.0,34.49644519827092,387,2.0,2.0,7,131.0,0.03084601849213763,0.2857142857142857
16164.77,6,3,8,4,27,0,15.72,6.0,179.19,53.4515438936272,242,1.0,1.0,9,19.91,0.011085218038982304,0.0
16164.77,6,3,8,4,27,19,15.72,6.0,179.19,53.4515438936272,244,1.0,1.0,9,19.91,0.011085218038982304,2.111111111111111
86914.41,8,5,16,3,18,9,11.21,7.0,1084.06,142.531777861564,377,1.0,1.0,13,83.38923076923076,0.012472730356220561,0.6923076923076923
86914.41,8,5,16,3,18,9,8.21,7.0,1084.06,142.531777861564,379,1.0,1.0,13,83.38923076923076,0.012472730356220561,0.6923076923076923
86914.41,8,5,16,3,22,9,11.21,7.0,1084.06,142.531777861564,380,1.0,1.0,13,83.38923076923076,0.012472730356220561,0.6923076923076923
86914.41,8,5,16,3,18,9,11.21,7.0,1084.06,142.531777861564,0,1.0,1.0,13,83.38923076923076,0.012472730356220561,0.6923076923076923
86914.41,8,5,16,3,18,9,11.21,7.0,1084.06,142.531777861564,383,1.0,1.0,13,83.38923076923076,0.012472730356220561,0.6923076923076923
42072.75,3,6,9,3,14,0,10.97,2.0,689.65,87.08162159291477,367,1.0,2.0,9,76.62777777777778,0.01639184507787107,0.0
42072.75,3,6,9,3,11,5,12.97,2.0,689.65,87.08162159291477,371,1.0,2.0,9,76.62777777777778,0.01639184507787107,0.5555555555555556
118845.76,0,7,10,0,0,4,10.38,1.0,101.26,0.0,375,2.0,2.0,7,14.465714285714286,0.0008520287135191025,0.5714285714285714
118845.76,0,7,10,0,0,10,9.38,6.0,101.26,0.0,378,2.0,2.0,7,14.465714285714286,0.0008520287135191025,1.4285714285714286
118845.76,0,7,10,0,0,6,9.38,6.0,101.26,0.0,380,2.0,2.0,7,14.465714285714286,0.0008520287135191025,0.8571428571428571
132856.92,3,5,8,0,19,0,10.22,2.0,1141.68,0.0,227,1.0,1.0,8,142.71,0.008593304737156334,0.0
132856.92,3,5,8,0,22,17,16.22,2.0,1141.68,0.0,228,1.0,1.0,8,142.71,0.008593304737156334,2.125
132856.92,3,5,8,0,22,13,10.22,2.0,1141.68,0.0,229,2.0,1.0,8,142.71,0.008593304737156334,1.625
132856.92,3,5,8,0,22,11,10.22,3.0,1141.68,0.0,231,2.0,1.0,8,142.71,0.008593304737156334,1.375
132856.92,3,5,8,0,22,15,9.22,3.0,1141.68,0.0,232,1.0,1.0,8,142.71,0.008593304737156334,1.875
64427.3,3,4,5,2,10,5,0.0,1.0,1265.7,104.46034174005504,187,2.0,2.0,7,180.81428571428572,0.019645398767292748,0.7142857142857143
64427.3,3,4,5,2,7,5,0.0,6.0,1265.7,104.46034174005504,191,2.0,2.0,7,180.81428571428572,0.019645398767292748,0.7142857142857143
64427.3,3,4,5,2,10,5,7.21,6.0,1265.7,104.46034174005504,0,2.0,2.0,7,180.81428571428572,0.019645398767292748,0.7142857142857143
64427.3,3,4,5,2,10,5,7.21,6.0,1265.7,104.46034174005504,194,2.0,2.0,7,180.81428571428572,0.019645398767292748,0.7142857142857143
11533.485,4,3,20,7,23,14,18.29,5.0,1278.39,44.61855570450804,187,1.0,1.0,7,182.62714285714287,0.11084160598466118,2.0
11533.485,4,3,20,7,18,14,18.29,5.0,1278.39,44.61855570450804,189,1.0,1.0,7,182.62714285714287,0.11084160598466118,2.0
11533.485,4,3,20,7,23,14,18.29,5.0,1278.39,44.61855570450804,190,1.0,1.0,7,182.62714285714287,0.11084160598466118,2.0
11533.485,4,3,20,7,22,14,18.29,5.0,1278.39,44.61855570450804,192,1.0,1.0,7,182.62714285714287,0.11084160598466118,2.0
44006.56,3,3,7,2,3,0,0.0,3.0,186.6,36.80825111599717,238,1.0,2.0,6,31.099999999999998,0.004240276904170651,0.0
44006.56,3,3,7,2,2,0,3.96,3.0,186.6,36.80825111599717,239,1.0,2.0,6,31.099999999999998,0.004240276904170651,0.0
44006.56,3,3,7,2,3,1,4.96,3.0,186.6,36.80825111599717,242,2.0,2.0,6,31.099999999999998,0.004240276904170651,0.16666666666666666
32871.96,5,6,14,2,20,8,3.59,0.0,748.45,31.649964934024077,233,1.0,1.0,11,68.0409090909091,0.022768645374355533,0.7272727272727273
32871.96,5,6,14,2,20,9,9.59,0.0,748.45,31.649964934024077,234,1.0,1.0,11,68.0409090909091,0.022768645374355533,0.8181818181818182
32871.96,5,6,14,2,20,8,9.59,0.0,748.45,31.649964934024077,236,2.0,1.0,11,68.0409090909091,0.022768645374355533,0.7272727272727273
32871.96,5,6,14,2,20,0,9.59,0.0,748.45,31.649964934024077,239,1.0,1.0,11,68.0409090909091,0.022768645374355533,0.0
32871.96,5,6,14,2,20,10,9.59,0.0,748.45,31.649964934024077,240,1.0,1.0,11,68.0409090909091,0.022768645374355533,0.9090909090909091
114867.4,8,3,13,1,8,10,10.16,1.0,719.93,95.21677347564412,197,1.0,1.0,11,65.44818181818181,0.00626748755521584,0.9090909090909091
114867.4,8,3,13,1,12,11,10.16,1.0,719.93,95.21677347564412,201,1.0,1.0,11,65.44818181818181,0.00626748755521584,1.0
114867.4,8,3,13,1,12,7,10.16,1.0,719.93,95.21677347564412,202,0.0,1.0,11,65.44818181818181,0.00626748755521584,0.6363636363636364
114867.4,8,3,13,1,12,10,15.16,1.0,719.93,95.21677347564412,203,0.0,1.0,11,65.44818181818181,0.00626748755521584,0.9090909090909091
46683.12,7,7,19,1,18,20,11.72,0.0,230.77,27.72498143528325,388,1.0,1.0,14,16.48357142857143,0.004943328552161895,1.4285714285714286
46683.12,7,7,19,1,20,20,11.72,0.0,230.77,27.72498143528325,389,1.0,1.0,14,16.48357142857143,0.004943328552161895,1.4285714285714286
46683.12,7,7,19,1,14,20,11.72,0.0,230.77,27.72498143528325,391,1.0,1.0,14,16.48357142857143,0.004943328552161895,1.4285714285714286
46683.12,7,7,19,1,19,20,11.72,0.0,230.77,27.72498143528325,0,1.0,1.0,14,16.48357142857143,0.004943328552161895,1.4285714285714286
46683.12,7,7,19,1,19,22,11.72,0.0,230.77,27.72498143528325,395,1.0,1.0,14,16.48357142857143,0.004943328552161895,1.5714285714285714
90438.88,8,6,10,3,15,15,11.89,0.0,898.09,176.2534284275713,0,1.0,1.0,14,64.14928571428571,0.009930352963238818,1.0714285714285714
90438.88,8,6,10,3,15,16,10.89,0.0,898.09,176.2534284275713,0,1.0,1.0,14,64.14928571428571,0.009930352963238818,1.1428571428571428
90438.88,8,6,10,3,19,12,11.89,0.0,898.09,176.2534284275713,396,1.0,1.0,14,64.14928571428571,0.009930352963238818,0.8571428571428571
90438.88,8,6,10,3,15,15,11.89,0.0,898.09,176.2534284275713,397,1.0,1.0,14,64.14928571428571,0.009930352963238818,1.0714285714285714
90438.88,8,6,10,3,15,15,9.89,0.0,898.09,176.2534284275713,399,1.0,1.0,14,64.14928571428571,0.009930352963238818,1.0714285714285714
90438.88,8,6,10,3,15,0,11.89,0.0,898.09,176.2534284275713,400,1.0,1.0,14,64.14928571428571,0.009930352963238818,0.0
20958.75,9,9,21,8,57,25,1.67,8.0,1310.95,130.52873704764392,222,1.0,0.0,18,72.83055555555556,0.06254905469076162,1.3888888888888888
50043.26,5,5,9,5,19,0,9.39,8.0,1208.82,142.2408760734134,89,1.0,1.0,10,120.88199999999999,0.02415550066082825,0.0
59710.88,4,5,11,1,18,20,6.02,1.0,36.28,41.77648533885026,258,1.0,1.0,9,4.0311111111111115,0.0006075944618468193,2.2222222222222223
59710.88,4,5,11,1,18,21,6.02,1.0,36.28,41.77648533885026,261,1.0,1.0,9,4.0311111111111115,0.0006075944618468193,2.3333333333333335
59710.88,4,5,11,1,18,20,6.02,1.0,36.28,41.77648533885026,262,1.0,1.0,9,4.0311111111111115,0.0006075944618468193,2.2222222222222223
59710.88,4,5,11,1,22,20,6.02,1.0,36.28,41.77648533885026,263,1.0,1.0,9,4.0311111111111115,0.0006075944618468193,2.2222222222222223
17621.705,8,7,7,1,8,14,11.82,3.0,776.59,10.382464344230788,260,1.0,1.0,15,51.772666666666666,0.04407008288925504,0.9333333333333333
17621.705,8,7,7,1,8,16,11.82,3.0,776.59,10.382464344230788,261,1.0,1.0,15,51.772666666666666,0.04407008288925504,1.0666666666666667
17621.705,8,7,7,1,8,18,11.82,8.0,776.59,10.382464344230788,264,1.0,1.0,15,51.772666666666666,0.04407008288925504,1.2
17621.705,8,7,7,1,8,16,11.82,8.0,776.59,10.382464344230788,0,1.0,1.0,15,51.772666666666666,0.04407008288925504,1.0666666666666667
17621.705,8,7,7,1,8,15,11.82,8.0,776.59,10.382464344230788,0,1.0,1.0,15,51.772666666666666,0.04407008288925504,1.0
26992.21,8,4,3,3,21,11,10.11,4.0,865.86,45.00031949527968,299,2.0,2.0,12,72.155,0.03207814402748052,0.9166666666666666
26992.21,8,4,3,3,21,11,10.11,4.0,865.86,45.00031949527968,300,2.0,2.0,12,72.155,0.03207814402748052,0.9166666666666666
26992.21,8,4,3,3,21,11,10.11,4.0,865.86,45.00031949527968,302,1.0,2.0,12,72.155,0.03207814402748052,0.9166666666666666
26992.21,8,4,3,3,22,10,10.11,4.0,865.86,45.00031949527968,305,1.0,2.0,12,72.155,0.03207814402748052,0.8333333333333334
26992.21,8,4,3,3,21,0,10.11,4.0,865.86,45.00031949527968,306,1.0,2.0,12,72.155,0.03207814402748052,0.0
38797.22,6,4,5,3,23,17,4.95,3.0,465.86,62.084269922682246,236,1.0,1.0,10,46.586,0.01200756136651028,1.7
38797.22,6,4,5,3,16,15,4.95,3.0,465.86,62.084269922682246,240,1.0,1.0,10,46.586,0.01200756136651028,1.5
38797.22,6,4,5,3,20,15,4.95,3.0,465.86,62.084269922682246,242,1.0,1.0,10,46.586,0.01200756136651028,1.5
110529.93,5,6,1,0,6,11,8.19,0.0,731.46,0.0,190,1.0,2.0,11,66.49636363636364,0.006617755027982015,1.0
110529.93,5,6,1,0,6,12,5.19,0.0,731.46,0.0,191,1.0,2.0,11,66.49636363636364,0.006617755027982015,1.0909090909090908
110529.93,5,6,1,0,6,8,8.19,0.0,731.46,0.0,192,1.0,2.0,11,66.49636363636364,0.006617755027982015,0.7272727272727273
110529.93,5,6,1,0,6,12,13.19,0.0,731.46,0.0,0,1.0,2.0,11,66.49636363636364,0.006617755027982015,1.0909090909090908
97868.73,6,5,11,2,11,17,4.68,4.0,355.24,156.05535922779032,388,2.0,2.0,11,32.29454545454546,0.0036297599856460793,1.5454545454545454
97868.73,6,5,11,2,8,20,4.68,4.0,355.24,156.05535922779032,392,2.0,2.0,11,32.29454545454546,0.0036297599856460793,1.8181818181818181
97868.73,6,5,11,2,8,17,4.68,8.0,355.24,156.05535922779032,393,1.0,2.0,11,32.29454545454546,0.0036297599856460793,1.5454545454545454
17096.48,3,4,5,0,15,10,0.97,7.0,728.06,0.0,261,2.0,2.0,7,104.00857142857141,0.04258537429927096,1.4285714285714286
14085.15,3,3,8,3,17,12,7.66,2.0,298.5,31.309070926105218,193,1.0,1.0,6,49.75,0.021192532560888596,2.0
14085.15,3,3,8,3,18,12,7.66,2.0,298.5,31.309070926105218,195,1.0,1.0,6,49.75,0.021192532560888596,2.0
14085.15,3,3,8,3,18,10,7.66,2.0,298.5,31.309070926105218,196,1.0,1.0,6,49.75,0.021192532560888596,1.6666666666666667
14085.15,3,3,8,3,21,9,12.66,2.0,298.5,31.309070926105218,197,1.0,1.0,6,49.75,0.021192532560888596,1.5
14085.15,3,3,8,3,18,14,7.66,2.0,298.5,31.309070926105218,198,1.0,1.0,6,49.75,0.021192532560888596,2.3333333333333335
14085.15,3,3,8,3,18,12,3.66,2.0,298.5,31.309070926105218,199,1.0,1.0,6,49.75,0.021192532560888596,2.0
14085.15,3,3,8,3,18,14,12.66,4.0,298.5,31.309070926105218,200,1.0,1.0,6,49.75,0.021192532560888596,2.3333333333333335
36729.93,2,1,12,0,3,11,6.64,1.0,921.03,0.0,335,2.0,2.0,3,307.01,0.025075735238264816,3.6666666666666665
36729.93,2,1,12,0,3,0,6.64,1.0,921.03,0.0,336,2.0,2.0,3,307.01,0.025075735238264816,0.0
36729.93,2,1,12,0,8,14,12.64,4.0,921.03,0.0,338,1.0,2.0,3,307.01,0.025075735238264816,4.666666666666667
17187.48,6,5,9,0,6,16,10.98,8.0,1453.63,0.0,126,1.0,1.0,11,132.14818181818183,0.08457493477810593,1.4545454545454546
17187.48,6,5,9,0,2,13,0.0,9.0,1453.63,0.0,127,1.0,1.0,11,132.14818181818183,0.08457493477810593,1.1818181818181819
17187.48,6,5,9,0,11,11,14.98,9.0,1453.63,0.0,128,1.0,1.0,11,132.14818181818183,0.08457493477810593,1.0
17187.48,6,5,9,0,2,16,10.98,9.0,1453.63,0.0,130,1.0,1.0,11,132.14818181818183,0.08457493477810593,1.4545454545454546
17187.48,6,5,9,0,6,13,10.98,9.0,1453.63,0.0,131,1.0,1.0,11,132.14818181818183,0.08457493477810593,1.1818181818181819
17187.48,6,5,9,0,5,13,17.98,9.0,1453.63,0.0,132,1.0,1.0,11,132.14818181818183,0.08457493477810593,1.1818181818181819
23557.5,7,4,6,4,14,15,8.78,0.0,7.51,41.417036028041785,0,1.0,1.0,11,0.6827272727272727,0.00031879443913827865,1.3636363636363635
23557.5,7,4,6,4,20,18,13.78,0.0,7.51,41.417036028041785,335,1.0,1.0,11,0.6827272727272727,0.00031879443913827865,1.6363636363636365
23557.5,7,4,6,4,21,18,6.779999999999999,0.0,7.51,41.417036028041785,337,1.0,1.0,11,0.6827272727272727,0.00031879443913827865,1.6363636363636365
23557.5,7,4,6,4,19,18,8.78,0.0,7.51,41.417036028041785,339,1.0,1.0,11,0.6827272727272727,0.00031879443913827865,1.6363636363636365
23557.5,7,4,6,4,19,18,8.78,0.0,7.51,41.417036028041785,340,1.0,1.0,11,0.6827272727272727,0.00031879443913827865,1.6363636363636365
23557.5,7,4,6,4,19,20,0.0,0.0,7.51,41.417036028041785,341,1.0,1.0,11,0.6827272727272727,0.00031879443913827865,1.8181818181818181
30592.38,6,7,8,0,11,19,0.58,2.0,1288.12,0.0,228,1.0,1.0,13,99.08615384615383,0.0421059100338058,1.4615384615384615
25655.23,7,5,6,1,16,20,7.3,3.0,1115.06,15.080796058566763,229,1.0,1.0,12,92.92166666666667,0.04346326265638624,1.6666666666666667
25655.23,7,5,6,1,13,17,7.3,3.0,1115.06,15.080796058566763,0,1.0,1.0,12,92.92166666666667,0.04346326265638624,1.4166666666666667
25655.23,7,5,6,1,16,20,7.3,6.0,1115.06,15.080796058566763,233,1.0,1.0,12,92.92166666666667,0.04346326265638624,1.6666666666666667
25655.23,7,5,6,1,16,20,7.3,6.0,1115.06,15.080796058566763,234,1.0,1.0,12,92.92166666666667,0.04346326265638624,1.6666666666666667
42884.84,4,6,7,0,23,0,0.73,0.0,1302.49,0.0,359,0.0,2.0,10,130.249,0.030371805048124235,0.0
42884.84,4,6,7,0,23,0,0.73,0.0,1302.49,0.0,361,0.0,2.0,10,130.249,0.030371805048124235,0.0
42884.84,4,6,7,0,23,0,0.73,0.0,1302.49,0.0,363,0.0,2.0,10,130.249,0.030371805048124235,0.0
42884.84,4,6,7,0,23,0,0.73,0.0,1302.49,0.0,364,0.0,2.0,10,130.249,0.030371805048124235,0.0
42884.84,4,6,7,0,23,0,0.73,2.0,1302.49,0.0,365,0.0,2.0,10,130.249,0.030371805048124235,0.0
42884.84,4,6,7,0,23,2,1.73,2.0,1302.49,0.0,366,0.0,2.0,10,130.249,0.030371805048124235,0.2
27694.66,7,4,10,2,30,20,6.69,3.0,1376.27,45.37531393689024,293,1.0,1.0,11,125.11545454545454,0.049694417624191814,1.8181818181818181
27694.66,7,4,10,2,30,20,6.69,5.0,1376.27,45.37531393689024,296,1.0,1.0,11,125.11545454545454,0.049694417624191814,1.8181818181818181
27694.66,7,4,10,2,30,20,6.69,5.0,1376.27,131.36102904849366,299,2.0,1.0,11,125.11545454545454,0.049694417624191814,1.8181818181818181
24898.5,3,3,17,1,6,13,8.25,1.0,143.27,14.664364324247597,0,1.0,1.0,6,23.878333333333334,0.005754161897303051,2.1666666666666665
24898.5,3,3,17,1,6,12,1.25,1.0,143.27,14.664364324247597,0,1.0,1.0,6,23.878333333333334,0.005754161897303051,2.0
24898.5,3,3,17,1,7,12,8.25,1.0,143.27,14.664364324247597,382,1.0,1.0,6,23.878333333333334,0.005754161897303051,2.0
24898.5,3,3,17,1,6,12,8.25,1.0,143.27,14.664364324247597,384,1.0,1.0,6,23.878333333333334,0.005754161897303051,2.0
65247.82,3,5,12,2,16,5,7.1,1.0,344.92,105.01878649217096,205,2.0,2.0,8,43.115,0.005286306883509672,0.625
65247.82,3,5,12,2,12,4,3.1,1.0,344.92,105.01878649217096,207,2.0,2.0,8,43.115,0.005286306883509672,0.5
65247.82,3,5,12,2,19,0,3.1,1.0,344.92,105.01878649217096,208,1.0,2.0,8,43.115,0.005286306883509672,0.0
65247.82,3,5,12,2,14,4,3.1,1.0,344.92,105.01878649217096,209,2.0,2.0,8,43.115,0.005286306883509672,0.5
65247.82,3,5,12,2,14,3,3.1,1.0,344.92,105.01878649217096,210,2.0,2.0,8,43.115,0.005286306883509672,0.375
65247.82,3,5,12,2,14,6,3.1,1.0,344.92,105.01878649217096,212,2.0,2.0,8,43.115,0.005286306883509672,0.75
135871.68,3,2,6,2,12,0,2.21,4.0,1450.98,174.89652929624734,262,2.0,2.0,5,290.196,0.010679046582775749,0.0
135871.68,3,2,6,2,12,13,5.21,4.0,1450.98,174.89652929624734,0,2.0,2.0,5,290.196,0.010679046582775749,2.6
135871.68,3,2,6,2,12,10,1.21,4.0,1450.98,174.89652929624734,266,2.0,2.0,5,290.196,0.010679046582775749,2.0
135871.68,3,2,6,2,9,11,0.0,4.0,1450.98,174.89652929624734,267,2.0,2.0,5,290.196,0.010679046582775749,2.2
135871.68,3,2,6,2,12,11,1.21,4.0,1450.98,174.89652929624734,268,2.0,2.0,5,290.196,0.010679046582775749,2.2
10413.6,3,6,5,5,6,17,19.18,4.0,1098.56,40.71403162638853,231,1.0,1.0,9,122.06222222222222,0.10549281708534992,1.8888888888888888
10413.6,3,6,5,5,6,16,19.18,4.0,1098.56,40.71403162638853,232,1.0,1.0,9,122.06222222222222,0.10549281708534992,1.7777777777777777
10413.6,3,6,5,5,8,17,19.18,4.0,1098.56,40.71403162638853,233,1.0,1.0,9,122.06222222222222,0.10549281708534992,1.8888888888888888
10413.6,3,6,5,5,8,19,13.18,9.0,1098.56,40.71403162638853,237,1.0,1.0,9,122.06222222222222,0.10549281708534992,2.111111111111111
34204.91,4,5,10,3,25,0,2.35,4.0,1319.24,73.3462592041708,386,0.0,2.0,9,146.5822222222222,0.03856873179903119,0.0
34204.91,4,5,10,3,23,0,2.35,4.0,1319.24,73.3462592041708,387,0.0,2.0,9,146.5822222222222,0.03856873179903119,0.0
34204.91,4,5,10,3,25,1,2.35,4.0,1319.24,73.3462592041708,389,0.0,2.0,9,146.5822222222222,0.03856873179903119,0.1111111111111111
34204.91,4,5,10,3,24,0,2.35,4.0,1319.24,73.3462592041708,390,1.0,2.0,9,146.5822222222222,0.03856873179903119,0.0
34204.91,4,5,10,3,25,0,2.35,4.0,1319.24,73.3462592041708,391,1.0,2.0,9,146.5822222222222,0.03856873179903119,0.0
34204.91,4,5,10,3,22,3,0.0,4.0,1319.24,73.3462592041708,393,0.0,2.0,9,146.5822222222222,0.03856873179903119,0.3333333333333333
62170.26,5,7,13,4,16,0,12.04,4.0,1456.07,197.810306584203,0,1.0,1.0,12,121.33916666666666,0.02342068378031554,0.0
62170.26,5,7,13,4,19,10,12.04,8.0,1456.07,197.810306584203,259,1.0,1.0,12,121.33916666666666,0.02342068378031554,0.8333333333333334
62170.26,5,7,13,4,17,8,12.04,8.0,1456.07,197.810306584203,260,1.0,1.0,12,121.33916666666666,0.02342068378031554,0.6666666666666666
62170.26,5,7,13,4,19,0,12.04,8.0,1456.07,197.810306584203,261,1.0,1.0,12,121.33916666666666,0.02342068378031554,0.0
86902.59,5,4,12,4,18,9,7.85,4.0,746.14,170.6488171897304,93,1.0,1.0,9,82.90444444444444,0.00858593512575402,1.0
86902.59,5,4,12,4,18,12,7.85,4.0,746.14,170.6488171897304,94,1.0,1.0,9,82.90444444444444,0.00858593512575402,1.3333333333333333
86902.59,5,4,12,4,18,9,0.8499999999999996,4.0,746.14,170.6488171897304,96,1.0,1.0,9,82.90444444444444,0.00858593512575402,1.0
86902.59,5,4,12,4,18,10,7.85,4.0,746.14,170.6488171897304,97,1.0,1.0,9,82.90444444444444,0.00858593512575402,1.1111111111111112
86902.59,5,4,12,4,18,9,7.85,4.0,746.14,170.6488171897304,99,1.0,1.0,9,82.90444444444444,0.00858593512575402,1.0
38272.58,6,6,14,2,13,15,9.44,7.0,974.34,63.27051683129674,236,1.0,1.0,12,81.19500000000001,0.02545791268840512,1.25
38272.58,6,6,14,2,13,18,9.44,7.0,974.34,63.27051683129674,237,1.0,1.0,12,81.19500000000001,0.02545791268840512,1.5
38272.58,6,6,14,2,13,15,9.44,12.0,974.34,63.27051683129674,240,1.0,1.0,12,81.19500000000001,0.02545791268840512,1.25
38272.58,6,6,14,2,13,15,9.44,12.0,974.34,63.27051683129674,243,1.0,1.0,12,81.19500000000001,0.02545791268840512,1.25
106271.13,4,7,13,2,17,14,1.62,3.0,492.06,126.93060816600578,256,1.0,1.0,11,44.732727272727274,0.004630232124190266,1.2727272727272727
106271.13,4,7,13,2,17,12,1.62,3.0,492.06,126.93060816600578,257,1.0,1.0,11,44.732727272727274,0.004630232124190266,1.0909090909090908
95745.88,7,6,18,3,15,12,10.17,3.0,738.41,142.28077091909554,251,1.0,1.0,13,56.80076923076923,0.007712185631381736,0.9230769230769231
36228.12,3,7,3,2,11,4,11.62,2.0,1475.78,39.04583086510205,327,2.0,2.0,10,147.578,0.04073575995663037,0.4
36228.12,3,7,3,2,6,1,11.62,2.0,1475.78,39.04583086510205,328,2.0,2.0,10,147.578,0.04073575995663037,0.1
36228.12,3,7,3,2,2,3,11.62,2.0,1475.78,39.04583086510205,0,2.0,2.0,10,147.578,0.04073575995663037,0.3
36228.12,3,7,3,2,6,3,11.62,2.0,1475.78,39.04583086510205,331,2.0,2.0,10,147.578,0.04073575995663037,0.3
65500.84,4,3,18,4,8,13,4.26,1.0,1088.57,197.56708563992424,383,1.0,1.0,7,155.51,0.016619176181557366,1.8571428571428572
65500.84,4,3,18,4,8,14,4.26,1.0,1088.57,197.56708563992424,386,1.0,1.0,7,155.51,0.016619176181557366,2.0
65500.84,4,3,18,4,8,16,4.26,4.0,1088.57,197.56708563992424,387,1.0,1.0,7,155.51,0.016619176181557366,2.2857142857142856
17181.105,4,4,17,4,6,21,12.72,6.0,323.74,34.00407200274751,221,1.0,1.0,8,40.4675,0.018842792707453915,2.625
17181.105,4,4,17,4,6,20,12.72,6.0,323.74,34.00407200274751,222,1.0,1.0,8,40.4675,0.018842792707453915,2.5
